input_text,label
"Berater: Ich muss Ihnen leider nicht so gute Information geben. Wenn man selber schon achtzehn Jahre alt ist und volljährig ist, gibt es keine möglichkeit ein Visum für die Mutter zu bekommen.",advance
Berater: eine moorbeetflanze das heißt sie brauch sauren boden aber das ist kein problem dafür.,non_advance
Berater: kann ich ihm etwas ausrichten oder kann ich ihnen weiterhelfen?,advance
Berater: ich wollte jetzt nur gerade fragen wie ich vorgehen muss denn es ist eine sehr exotische währung.,advance
Berater: das wird dann durchgerechnet und (da) kriegen sie vierzehn tage später bescheid,advance
Berater: haben sie schon die verlängerung beAntragt oder ist das heut jetzt die?,advance
"Berater: ich muss normalerweise darauf dringen, dass sie die passpflicht erfüllen.",advance
Berater: das wäre zum beispiel so: wir mußten ja von vierzig prozent ausgehen: weil andere sp- bausparkassen ja ja nur mit diesen vierzig prozent zuteilen,non_advance
Berater: ich kAnn hier an der stelle nur bitten ich kann sie nicht zurückrufen,advance
Berater:  ja also nicht bloß dünn einschmiern sondern richtig_n ordentlichen klecks (.)un dann verklebt ihnen das auch nicht mit der wunde,advance
"Berater: Berater: und wenn Sie geheiratet haben kann Ihre Frau dann Ihre zukunftige Frau einen Antrag stellen bei der Ausländerbehörde, dass sie nach Hamburg möchte, weil Sie hier leben.",non_advance
"Berater: Klient: ich habe schon einen abschluss, qualifizierten hauptschulabschluss.",non_advance
Berater: sonst können sie also ungeniert wieder anrufen und wir geben ihnen gerne auskunft,advance
"Berater:  dEnnoch sollte ihnen klar sein, wEnn eine solche organisatiOn von ihnen unterstützt würde, dann   wäre das ein grUnd, die einnbürgerung zu versAgen beziehungsweise, wenn sich spÄter herausstellen wÜRde, dass dass sie eine mitgliedschaft oder eine sympathie mit einer solchen organisationen verschwiegen haben, könnte die einbürgerung auch wieder zurückgenommen werden",advance
Berater: ich beglaubige dann die kopie.,advance
"Berater: Da können Sie ihn zum Beispiel irgendwo einbinden und das auch ein bisschen mit Pflichten koppeln.
Dass er also kleine Aufgaben übernimmt",non_advance
"Berater: sie müssen jetzt halt am bAll bleiben, also das ist bis drEißigsten nEunten? dann brauch ich ein ergEbnis.",advance
"Berater: habe Mobelschreiner gelernt, und nachher auf Arbeitsverteilung fiber EDV umgesattelt, bin Terminplaner. Was war das grade, das habe ich nicht verstanden? Ich habe als, ich habe' Modellschreiner gelernt.",non_advance
"Berater: aktuellen pass brauch mer natürlich, pAssauszug, weil der wäre jetzt Abgelaufen nach meinen unterlagen.",advance
Berater: können sie mir schon ein stichwort geben worum es geht frau kathriner?,advance
"Berater: und wenn sie es, und wenn die krankenkasse sagt, jawoll, wir machen drEI monate lÄnger, das bringen sie mir dann mit.
ja? verlängert bis zUm. 
da bringen sie mir dAs?  ",non_advance
Berater: sie können sich natürlich auch selber referenznummern also bewerber raussuchen.,advance
Berater:  wir brauchen das verstehen sie es ist gibt gewisse vorschriften und die müssen wir einfach erfüllen ja,advance
"Berater: Nein, da wissen wir leider noch nichts Näheres. Das ist zwar mal in der Zeitung angekündigt worden,
aber ohne Gesetzeskraft.",advance
Berater: und ich sah mal die leute die auch hier waren die haben auch ihr interesse der mitarbeit bekundet also insofern sag ich mal war das alles okay ,advance
"Berater: und ist winterhart schmeißt nur im winter die blätter ab, ne also ist im winter kahl",non_advance
Berater: die spaßhaften spaßigen reklamen ach ja,non_advance
"Berater: Vom Betrag her rechnen wir in der Regel fünfhundert Mark für den Server, für die Einrichtung.",non_advance
"Berater: ich gebe ihnen mal die nummer, das ist die neun neun fünf acht, vier acht, und die eins null.",advance
Berater: ja das ist im prinzip genau der richtige weg dass man also vorher guckt was hat man im portmonaise sozusagen,advance
Berater: schon in der  in der richtung dieses fruchtnotige fruch]tnote  ist dabei übrigens,non_advance
Berater: Berater: das ist das problem ist auch es wird von der es ce es ce es gesehen also von der studienbeihilfe stimmt das?,non_advance
Berater: nachher aber nochmals anrufen also/ oder geben sie mir die telefonnummer ich schaue es.,advance
Berater: Berater: und dann brauche ich bitte von beiden ein biometrisches foto zum fotogrAfen bitte gehen.,non_advance
Berater: dann hol ich mir mal ihre akte,advance
"Berater: Zu Ihrem alten Lehrer, Ihrem friiheren Lehrer, haben Sie eine bessere Beziehung gehabt, oder, der war okay?",non_advance
Berater:  kenn ich noch nicht kannst du mir was dazu erzählen?,advance
"Berater: Berater: ihr vater kann gerne wieder für dieses, für die nächste
zeit kann er auch eine verpflichtungserklärung",non_advance
"Berater: Berater: ok, aber haben sie diese, das muster?",non_advance
"Berater: ihre deutschkenntnisse sind, sind bEsser, als man auf den ersten moment glauben könnte, ne?",advance
"Berater: wenn’s nicht funktioniert, müssten_se halt doch zum fotografen gehen",advance
"Berater: Berater: ich muss jetzt noch mal nachfragen, weil ich das akustisch hier nicht gAnz mitbekommen habe, das heißt, sie haben EInmal ein eigenes grundstück?",non_advance
"Berater: Ja, zum Schluss –
dann zum Schluss hat er es behalten.
Zum Schluss da hat er den behalten.",non_advance
Berater: haben sie jetzt schon eine erwErbstädichkeit Aufgenommen oder ihr mann?,advance
"Berater: an unterlagen bedienen sie sich da nochmal, ne.",advance
"Berater: Berater: in der zeit können sie es fertig machen. das dauert jetzt noch einen moment, ja?",non_advance
Berater: da würd ich sagen (da) gehen sie also X-kreis oder sie können auch zum amt für wIrtschaftsföderung zum magistrat gehen,advance
"Berater: Berater:türkischer staatsangehöriger sind sie, gell?",non_advance
Berater: also letzte ausführung ende oktober für den november und nachher löschen?,advance
Berater: ich war bis oktober vorigen jahres in weserkron also von april von zweiten april bis einunddreißigsten oktober ungefähr also ein halbes jahr und er hat jetzt wir sind da  nicht direkt freundschaftlich auseinandergegangen,non_advance
Berater: haben sie das abgeschlossen im iran?,advance
Berater: das wäre jetzt also bei so acht prozent wenn es also jetzt wirklich um ganz neue verträge geht,advance
Berater: was haben sie jetzt unterschrieben?,advance
"Berater: Aber wir wissen das nicht vorher, nicht? Das wissen wir nicht.",non_advance
Berater: ja wir wollen bauen und da hätte ich so ein paar fragen zur baufinanzierung,advance
Berater: jetzt muss ich erstmal die richtige karte holen da können wir natürlich da können wir natürlich nebennander her.,non_advance
Berater: Klient: ich möchte das halb und halb das heißt also halb auf krEdit und halb in bar,non_advance
Berater: schau ich einmal am ersten zehnten haben sie gesagt?,non_advance
"Berater: Berater: die gebe ich ihnen, das war die orginal ne?
 ",non_advance
"Berater: Klient: geht das immer noch beim, von, von meinem va, finanzierung halt, dass es
immer noch von meine vater oder was?",non_advance
"Berater: nachdem sie selber den produktwunsch geäußert haben nehm ich an sie wissen wie sie es einnehmen
 
",advance
Berater: wenn wenn man nicht in die reihe  kommt dann druckt man ja  quasi nur eine ganz kleine aufllage das heißt diese diese pflichtexemplare,non_advance
"Berater: Berater: bleiben sie ruhig sitzen, wir sind noch nicht fertig, frau lao  mao",non_advance
Berater: das wird auch viel in bergenbach getan daß man an den einzelnen heizkörpern  sogenannte heizkalorienmesser anbringt und soweiter das lässt sich also durchaus  technisch mach- lässt sich das manchen,non_advance
"Berater: ja, eine niederlassungserlaubnis. die wurde ihnen erteilt wann?",advance
"Berater: Berater: zwölf fachsemester, das ist jetzt fertig, ne?",non_advance
Berater: bei uns ist das nämlich jetzt so dass wir uns innerhalb von vier wochen eine bank suchen müssen,advance
"Berater: jetzt kann ich natürlich schlecht am telefOn zu ihnen sagen, sagen sie dem arbeitsamt nichts",advance
Berater: ich gebe emal so einen Antrag mit das hier das antragsformular das äsie dann beim dUrchlesen dass das ganz EInfach für sie auszufüllen ist,advance
Berater: wie viel oder was für was für unkräuter haben sie da drin ganz allgemein gegen unkräuter oder haben sie ga ganz spezielle sachen?,non_advance
Berater: Den hat die Lehrerin dieses Jahr noch auf (zogert) die Oberschule. Das Autbaugymnasium.,non_advance
Berater: hat denn sonst noch jemand vollmacht bei ihnen auf dem konto?,advance
Berater: es geht um eine abschlussrechnung von einem konto von mir ich habe letzte woche mit einer kollegin von ihnen gesprochen.,advance
Berater: na ungefähr fuffzigtausend  aber das bleibt doch ge jetzt geheim ne?,non_advance
"Berater: Berater: Sie beantragen, nicht ich. Ich gebe ihnen nur hilfestellung. Ok? ",non_advance
Berater: wenn sie überlegen dass sie nachsäen wollen weil riesenlücken sind also wenn das irgendwo so kleine flecken sind die frei sind da wächst der rasen von der seite wieder rein,non_advance
"Berater: Erstens ist völlig unklar, wann und wie Zwischenprüf die neue Prüfungsordnung kommt.
",non_advance
Berater: das letzte mal haben sie uns einkommensunterlagen von den eltern vorgelegt,advance
"Berater: Berater: waren sie schon mal hier? ist das die erst, das Erste mal, dass sie hIer sind?",non_advance
"Berater: ja, ich hätte gern mal zur eigenheimfinanzierung eine frage",advance
"Berater: Berater:  dass wir natürlich kEIne
verfassungsfeindlichen bestrebungen verfolgt, davon gehe ich aus, das sehe ich ihnen jetzt an, ne?",non_advance
Berater: übrigens das ist ein raucherduft menschen die rauchen,non_advance
"Berater: Nein, das ist bei uns manchmal einfach so,
weil wir Sachen hin- und herschieben.
Deshalb werden die eben oft ein bisschen hier befestigt,
damit nichts abbricht oder beschädigt wird.",advance
Berater: aber sie bekomm ja auf auf die ganzen jAhre dann  dieses zinsverbilligte darlehen,advance
"Berater: okay,  dann kommen wir zum krankenversicherungsnachweis.",advance
Berater: wie hoch ist der bausparvertrach den sie haben?,advance
Berater: sie müssten halt sonst später noch einmal anrufen wenn sie es genau wissen möchten ist das gut?,advance
"Berater: Berater: jede änderung müssen sie uns mitteilen, ja?",non_advance
"Berater: Klient: Meine mama sind ist alleine, sie ist alleine und sie hat viele Probleme  weil wir sind Christ Christian.",non_advance
"Berater: Ja, da gehen Sie dann aile zusammen, die ganze Familie?",non_advance
Berater:  Berater: haben sie es geklÄrt oder?,non_advance
"Berater: Berater: ja. oder dieses buch, das lehrbuch?",non_advance
Berater: Wissen sie auch die Hauptstadt von Unterbergen?,advance
Berater: du kannst das ja auch verbal ausdrücken ausdrücken kosten für herstellung eines ablieferungsfertigen manuskripts und= dann druckkosten oder kosten der der veröffentlichung.,non_advance
"Berater: unterschriften bitte erst bei mir, sie rufen mich An, wenn sie alles beinAnder haben. dann geht’s los.",advance
Berater: sechzig quadratmeter na da kann man an und für sich zu der miete von hundert mark nichts sagen.,advance
"Berater: Berater: das müssen sie vollständig aber bitte ausfüllen, den Antrag",non_advance
"Berater: aber es gibt sehr viele organisatiOnen, die verfassungsfeindliche bestrEbungen verfolgen, die deswegen eben auch vom verfassungsschutz beobachtet werden also diese organisationen, die sind entweder extremistisch beeinflusst oder sind selbst extremistische organisationen",advance
Berater: sagen sie mir ihren vornamen bitte noch.,advance
"Berater: Genau.
Ich kann kommunizieren – gut kommunizieren.",non_advance
"Berater: jA, also sie haben ja der frau ebert am fünfundzwanzigsten aprIl das sparbuch
vOrgelegt,",advance
"Berater: Klient: gespräch findet am vierzehnten stAtt. ich wollte es halt dass es schneller bearbeitet wird ja, geht nicht, ne?",non_advance
Berater: die teureren zerstäuben viel mehr ziehen weniger an duft aber zerstäuben viel mehr deshalb du kannst ruhig zwei dreimal sprühen,non_advance
Berater: bankkredite kosten derzeit achteinhalb ist also erheblich günstiger.,advance
Berater: also welche würden sie jetzt nehmen sagen wir mal jetzt nicht von der von der  ers mal von der pflegeleichtigkeit also von der pflege im im topf.,non_advance
"Berater: Sie waren schon immer Mieter dort
und können die Wohnung jetzt käuflich erwerben.",advance
Berater: ich brauch was vom für meine rosen  da rollen sich die blätter so zusammen,advance
Berater: Brauchst du auch einen Tipp?,advance
Berater: sind sie kontingentflüchtling?,advance
"Berater: Berater: das heißt sie haben ja auch einen deutschen schulabschluss nehme ich mal an oder der läuft noch, die ausbildung, läuft die schulausbildung noch?",non_advance
Berater: Berater: Ich gebe ihnen nur hilfestellung. Ok?,non_advance
"Berater: Berater:  ja, das kö die kArte können sie zur abholung mitbringen.",non_advance
"Berater: sie sind ja immatrikuliert, frau mau.",advance
Berater: was wäre das dann hier für eine baumaßnahme ist das?  ,advance
Berater: da müsste ich sehn was jeder verdient und ob das so oder so günstiger wäre.,advance
"Berater: Und einer wurde dann immer schlechter als der andere –
also seiner Auffassung nach war immer sch, war immer schlimmer.",non_advance
"Berater: Die Verträge, die innerhalb eines Jahres bis anderthalb Jahren zur Zuteilung kommen,
die finanzieren wir selbst vor –
aus eigenen Mitteln.",advance
"Berater: Da, also da habe ich das viillig bejaht, fUr uns, also fUr uns beide kam gar nichts anderes in Frage, als mit dem ersten Kind aufzuhiiren und nUT noch zu Hause zu sein.",non_advance
Berater: denken sie doch mal an eine situation also gehen sie noch mal so in sich vielleicht fällt ihnen eine situation ein,non_advance
"Berater: Das macht ihn natürlich auf der einen Seite unheimlich zappelig, nervös, unruhig",non_advance
"Berater: Berater: diesmal bestEhen wir aber, ne?
Klient: bitte?
Berater:: diesmal bestehen wir die prüfung.",non_advance
"Berater: aber die wollen dann eben unsere einbürgerungsurkunde sehen, ne?",advance
Berater: sie müssen uns jedes semester eine inskriptionsbestätigung schicken“,advance
"Berater: Berater: 
bis oktober. ja, und dann
bis oktober und dann müssen sie sowieso die prüfung bestehen",non_advance
"Berater: Berater: wie groß ist denn dann ihr haushalt, wieviel personen sollen denn dann einziehen?",non_advance
Berater: Berater: Was haben Sie angetragen? unbefristet? Haben Sie angemeldet oder wie?,non_advance
Berater: die rückzahlung für den bausparvertrag wäre dann  fünfzehn jahre,advance
"Berater: jawohl, gut. da ist jetzt mit sicherheit eine aufenthaltserlaubnis drinnen die wahrscheinlich unbefristet seit dem sechzehnten lebensjahr ist.",advance
"Berater: die begrÜndung ist wunderbAr, haben sie auch sehr sorgfältich geschrieben, des seh ich schon, haben extra noch zEIlen gezogen mit bleistift? sEhr sAUber gearbeitet",advance
"Berater: Berater: einfach nur scheidung, des wort Ehescheidung, scheidung reicht.",non_advance
Berater: dürfen wir ihren ausweis noch haben bitte,advance
Berater:  ich schau grad nAch wegen der krAnkenkasse von ihrem kind,advance
"Berater: Das heißt, es ist schon wichtig, dass Sie jetzt überlegen –
also, es wird Geld kosten, einen Pass zu beschaffen.",advance
"Berater: Berater: sie haben mir ja kopien gemacht, ne?",non_advance
"Berater: Berater:  wir müssen jetzt warten, bis die akte da ist, ja, verstehen sie mich?",non_advance
Berater: alles klar.zu welchem problem haben sie eine frage?,advance
"Berater: und sollten sie irgendwo einen abweisungsbescheid brauchen dann stellen sie halt den antrag dann noch einmal
",advance
Berater: ich würde sie bitten nochmal mit ihrem berater zu sprechen.,advance
"Berater: sie können mir den nochmal geben, dann mach ich ihnen eine kopie?",advance
"Berater: da nehmen sie das das  systemisch wirkendes gift das geht auch durch das blatt durch und erreicht halt auch das insekt was dahinterliecht
",advance
"Berater: zusätzlich auch die altersgrenze schon überschritten 
",advance
"Berater: die adresse muss nicht detailliert aufgeführt werden, nur der wohnort und die zeiträume, so in groben zügen, zirca, ungefähr, von bis, ne?",advance
"Berater: wir vereinbaren einfach mal einen termin  sie sagen mir welches angebot ihnen eher passt und ob ich vielleicht noch mal neu was berechnen soll
",advance
"Berater: ich setz' da nicht meinen ganzen Ehrgeiz in den Haushalt und vielleicht gerade deshalb (lacht), wenn ich das namlich alles so exakt auf Vordermann bringen wiirde, dann hatte ich den ganzen Tag zu tun, kiinnte mich den ganzen Tag beschaftigen dam it",non_advance
Berater: Berater: und wie lange spa besparen sie den schon mit hundert mark den bausparvertrag?,non_advance
Berater: da brauch sie glaub ich ihren nAmen und ihre Unterschrift,advance
Berater: kann mein vater pflegegeld beantragen?,advance
Berater: aber wie machst du das hast du also deine nase irgendwie trainiert oder gibt es da ein training für?,non_advance
"Berater: ein Erststelliges darlehen. das heißt, dass das nur fünfzig prozent vom eigentlichen preis.,vom wert das objektes sind.",non_advance
"Berater: eshalb müssen sie sich auch im rahmen eines frAgebogens, der Auch noch mal auf diese frEIheitlich demokrAtische grundordnung (FDG) bezUg nimmt sich distanzIern von extremistischen vereinigungen und auch vereinigungen, die extremistisch beeinflusst sind.",advance
"Berater: zusätzliche vermittlungsvorschläge werden nur auf anforderung nachgebucht also wenn sie_n suchlauf haben möchten nehmen sie kontakt zu mir auf am besten über die jobbörse
",advance
Berater: wenn das so ist dann weil ich zahle immer ich lasse immer diese überweisung so für den zehnten zehnten und bis jetzt  habe ich kein problem gehabt.,advance
Berater: Berater: Ausgestellt am? wann ist es ausgestellt worden?,non_advance
Berater: es geht dArum dass sie eine nIEderlassungserlaubnis beantragen wollen ne?,non_advance
Berater: Ich erkläre Ihnen damit Sie wissen was Sie verlieren werden wenn Sie sich für Alpha Kurs entscheiden.,advance
Berater: da möchte ich auch was irgendwie einen abschluß haben weil das lohnt das das nützt mir ja gar  nichts diese zwischenprüfung,non_advance
"Berater: Hängt mit dem Gesetz zusammen: jaa gut, aber wir müssen halt emal hier die bayerischen Gesetze vollziehen",advance
"Berater: Sie scheint ein recht nettes Mädchen zu sein –
aber ich kannte sie bisher überhaupt nicht,
ich kannte bisher überhaupt nicht ihren Namen.",non_advance
Berater: sie haben also nehmen sie nicht zu viel stunden denken sie daß sie: daß sie daß sie mit acht bis zehn stunden völlig bedient völlig völlig bedient sind,non_advance
Berater: Ich habe alleine trainiert seit drei Jahren ich bin nicht zum Deutschkurs gegangen.,advance
Berater: wäre gut wenn das zu diese termin auch mein mann zusammenkommt.,advance
Berater: naja die einnahmen das heißt also:  der verdienst mit der frau zusammen,non_advance
Berater: dann brauche ich die unterlagen nicht noch,advance
Berater: überreischen knospenentwicklung auch rischtisch schick s ne flanze der erikengewächse er]ikengewächseerika heidekraut ja,non_advance
Berater: man muss immer gucken welche besondere qualifikation für die tätigkeit notwendig ist,advance
Berater: ja es gibt kein idealrezept muss ich ihn erst sagen. immer die persönlichen verhältnisse spielen eine große rolle.,advance
"Berater: 1m Tiefschnee, rein, unten war'n Acker, in Tiefschnee rein, dann bremsen wollen und kracks.",non_advance
Berater: ja. oder sie können aber auch mal  ein vergleichsangebot zumindest der bayrischen vereinsbank einholen ne,advance
"Berater: Diesen zweisprachigen entlassantrag müssen sie bei der Kubanischen Botschaft abgeben. ich gebe ihnen auch noch mal ne Kopie davon,",advance
"Berater: nein das braucht man nicht unbedingt, das ist nicht notwendig",non_advance
Berater: gibt es da auch verschiedene volksgruppen bei ihnen auf den philippinen?,advance
Berater: er isst mandarinen mein hund isst mandarin er liebt orangen wenn wenn ich orangen schneide kommt er hin und sabbert und er erisst orangen,non_advance
"Berater: Berater: oberbürgermeisterin, die frau Oberbürgermeisterin unterschreibt dann die Urkunde.",non_advance
"Berater: okay, das müssen sie sie dann auch  nachweisen ",advance
"Berater: das muss ich wissen, ich ich muss sie dann nämlich  zur richtigen zuständigen stelle schicken",advance
"Berater: und bei bedarf halt eben einsprühn dass sie dann gut luft kriegen
",advance
Berater: das kann ich so nicht sagen da müssen sie erst mit ihrem einkommen mal kommen.,advance
"Berater: Es ist andererseits  sehr ärgerlich, wenn wir da was für freihalten und nicht η/ ausschöpfen, da verfällt das Geld nämlich, für den Zweck,. dann kommt man da nicht mehr dran.",non_advance
"Berater: Klient: und ich muss auf jeden fall original vorbeibringen, weil  sonst wird’s nicht weitergereicht oder wie?.",non_advance
"Berater: Berater: aber sie haben das schon erfasst, all diese organisationen, ne?",non_advance
Berater: geben sie mir die kontonummer von der ihnen das fehlt,advance
"Berater: kann ich ihnen im detail so nicht sagen man müsste das jetzt nachlesen, da kann ich im moment nur sagen dass sie da vielleicht mit einem steuerberater darüber sprechen sollten",advance
Berater: angel hasst man oder liebt man angel polar]isiert total entweder man mag angel oder man hasst angel,non_advance
Berater: wie ist das wenn ich mich jetzt würde auf halb halb einigen und in einem jahr würde ich umschaufeln geht das überhaupt?,advance
Berater: adrEsse brauch ich nicht hier?,advance
Berater: dann haben wir noch keine kunst production also die sind von keine kunst,non_advance
Berater: ja so wie ich das  gelesen habe ist alte alte  alte abteilung überhaupt nicht notwendig dafür für magister oder für für sta-   für  für doktorOexamen,non_advance
Berater: Berater: Was haben Sie gearbeitet in Afghanistan? Verkäufer Ladensverkäufer? Kaufze also Lebensmittelhandeln oder Kleidung?,non_advance
"Berater: sie haben heute ihren termin zur Abgabe ihres einbürgerungsantrags, richtig?",non_advance
"Berater: Berater: des passt, ne? weil der Abholtermin hier ist ein Donnerstagna das ist doch prima, ne?",non_advance
"Berater: Die erste habe ich komplett allein gemacht.
Das heißt: Sie können sehen, ich kann komplexe Aufgabenstellungen allein bewältigen.
Ich kann eine komplexe Aufgabenstellung allein bewältigen.",non_advance
"Berater: gleich nach der einreise. dann spricht einiges dafür, dass sie ein kontingentflüchtling sind",advance
"Berater: und wann ist das erbaut worden, wissen sie nicht?",advance
